musicname & artist,length,rms_mean,rms_var,bpm,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_frequencies_mean,chroma_frequencies_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Love Of My Life - Vosai,1323000,0.20651221,0.006372343,129.1992188,0.099996221,0.089996977,-5.74E-07,0.031929556,0.000126557,0.005726758,2505.998569,519158.216,2749.441327,206137.6179,5730.573681,3043128.443,0.32423437,0.085310675,-52.75682,5226.4106,87.99372,540.07355,8.327595,242.05118,25.712933,145.77458,6.9643235,97.072205,3.7531514,96.05496,3.261416,91.63092,2.7870135,75.96237,2.2891612,82.574974,9.976695,64.33236,0.18538024,41.313225,7.2232895,64.619316,-5.7359595,67.12499,4.9834576,50.85871,-2.5334141,60.83878,-0.97738,66.5004,-3.0794084,60.64442,4.483786,74.15739,-3.7479808,79.26567,3.7907107,86.31257
dead! - WATEVA,1323000,0.3033645,0.032274548,129.1992188,0.100818594,0.090654205,-1.10E-05,0.051047247,8.63E-05,0.04926361,2469.700113,1173303.764,2369.736937,412956.6957,5039.690359,4719984.002,0.5006806,0.09300792,-51.14509,12539.508,79.40772,1795.7754,-14.716223,740.5193,13.337484,536.3178,-1.3627126,355.8543,8.049916,392.55756,-3.769223,215.2218,3.4590697,186.65274,-5.800005,181.2839,3.8875036,140.54472,-0.8987592,101.51836,2.0956843,120.03127,-3.71266,120.27625,-0.56245005,112.88072,-4.805053,89.29794,1.8833624,86.446815,-3.1608536,95.31584,-0.68746114,77.74895,-2.2651198,49.65542,3.17737,59.490997
i don't care - Whogaux,1323000,0.24930201,0.01173548,117.4538352,0.094135299,0.085273844,-6.76E-05,0.04922076,8.12E-05,0.010843107,2220.20156,1185377.197,2222.581457,536424.0074,4437.494,5451043.846,0.38321286,0.091092184,-61.793793,4261.1245,104.246735,2784.262,-17.992064,768.22876,15.399514,212.64691,8.774576,172.95396,11.237784,181.7791,3.1856565,73.13689,8.924557,94.33522,0.9592421,122.44498,2.820109,79.35376,-1.7429361,81.91282,4.392741,76.713615,-1.8747447,84.717125,5.39246,73.2824,0.34588468,76.01316,6.124891,111.33993,3.1606624,90.743965,2.3832493,66.55147,-5.3240476,73.579796,3.5885327,65.15547
Starfire - Spencer Maro,1323000,0.21661037,0.01963935,69.83741554,0.090600151,0.082391764,4.22E-05,0.05141333,0.000171416,0.005557522,2254.454037,1316193.485,2215.103556,728227.8068,4644.726081,5724606.142,0.3704935,0.09567508,-111.86963,17790.758,87.95815,1487.0328,7.6877117,839.6514,23.869349,804.1885,-4.396493,262.3876,5.812411,188.27458,3.8010085,329.74103,1.6916274,222.10512,-12.978909,191.23238,5.2071238,222.052,-11.774738,152.00142,1.6059012,105.55955,1.7432493,63.27375,3.4806664,88.935265,-0.96431184,77.583954,-4.180526,112.23479,-2.672573,89.81964,3.3504956,71.85732,-3.6139166,59.798653,-5.0509744,85.26911
Stronger (feat. Jessica Reynoso) - Lemon Fight,1323000,0.17150038,0.003781428,117.4538352,0.128879819,0.112269811,-5.31E-06,0.020125488,1.08E-05,0.005451374,2700.344614,711315.3158,2670.430178,252493.3775,5913.343409,3591644.875,0.30007243,0.088516094,-71.10318,3325.7607,79.62524,1105.8995,-13.568072,645.84314,8.862492,370.32855,-0.8251598,426.69305,-10.539571,257.28604,-5.1105647,366.74783,-5.895358,213.69759,-10.734359,129.84818,1.6837511,106.40809,-8.456741,110.697395,0.14944184,98.990166,-5.4479413,159.22542,2.3334196,98.57236,-7.9065237,93.04401,-0.5648623,73.07189,-8.328997,95.076126,1.4576651,106.37265,-5.765592,82.88697,4.0642457,111.69903
Angel (feat. Parker Polhill & Bibiane Z) - Vanze & Reunify,1323000,0.16869499,0.008612735,117.4538352,0.107869237,0.096233464,2.01E-06,0.027410809,-3.65E-06,0.00295239,2167.842138,498995.6726,2328.621988,233879.0473,4553.972463,3046296.117,0.30007452,0.08258662,-97.067604,12125.908,103.59034,1259.0835,-10.531291,285.3585,5.336506,300.2112,2.005754,205.68315,2.1046374,87.42894,-7.709905,90.278496,0.9472781,125.143265,-11.310951,121.84191,-0.9113112,131.34781,-8.19918,69.19424,-2.6273727,112.82902,-8.584674,77.58399,-5.177067,71.25,-5.827878,68.75954,-5.011545,80.61402,-10.936689,68.12845,-3.3286157,90.65463,-7.8322806,131.43596,-1.6175889,108.85764
Can You Feel It - T-Mass & Enthic,1323000,0.28852934,0.010341317,151.9990809,0.115663643,0.102285565,-1.04E-05,0.058208447,-5.20E-05,0.013045015,2576.534432,621969.5523,2498.213857,386969.8446,5478.375206,3491998.147,0.40314278,0.07950074,9.051851,3828.798,92.127846,1536.3667,-13.530676,522.5097,19.272182,245.02666,1.6331978,131.39476,10.488979,103.33257,-3.2594054,68.22818,1.9993826,48.467316,-1.0965863,55.677696,5.1590567,66.31412,-1.4104922,44.812435,8.390687,42.63585,0.62766653,30.270752,6.7333093,63.590412,0.21889919,42.816555,7.6366887,39.55946,3.5880165,48.523987,7.0712104,44.110313,-1.2135983,45.923573,0.37416905,48.02028
Crying Over You - Uplink,1323000,0.14972168,0.008662745,123.046875,0.129877551,0.113009373,1.76E-07,0.019957846,-2.20E-05,0.00435513,2660.969874,893271.0415,2548.670474,148144.6948,5529.708229,2777333.189,0.32715526,0.08812069,-89.12621,9582.834,79.967636,977.27747,-9.762679,323.78937,11.685575,213.8027,-2.9061997,171.74962,-0.17198725,143.59532,-14.22047,105.897194,0.08094433,103.5947,-14.73985,128.54633,0.019959819,107.68264,-5.997057,90.77276,-1.3183287,86.134056,-9.387287,78.900116,-1.3549789,82.472786,-5.5187836,88.229935,-0.7812171,84.116714,-8.623871,83.222336,-1.743458,62.77703,-6.592201,58.953014,-2.3822644,81.69536
Echoes - LFZ,1323000,0.28045434,0.012646844,99.38401442,0.09684127,0.087463038,-6.00E-06,0.05751171,-1.77E-06,0.013266373,2172.160483,628153.2277,2285.726916,346870.3318,4591.184738,3668325.528,0.33378315,0.085710816,-38.334007,8220.878,104.63901,1290.173,-1.816065,790.4646,27.42647,296.2026,-3.3166912,189.99992,-1.7408345,166.8595,-10.792941,317.9939,3.1224844,173.78499,2.0093017,106.47233,-0.4313445,87.20782,-3.2139194,63.62835,6.668538,59.18617,-2.5031233,48.301327,0.30717245,77.783104,-2.5102522,46.364044,3.4016764,69.69318,0.29202077,78.83966,1.819997,35.45392,-3.568902,39.528427,1.808997,35.34861
Euphoria - Uplink & Castion,1323000,0.2883235,0.01504428,129.1992188,0.094116402,0.085258505,1.46E-06,0.06614821,1.60E-05,0.017575437,2277.542854,1652146.654,2406.267236,426654.8617,4859.224784,5933652.76,0.48900086,0.089040555,-88.977066,10265.633,79.568344,2105.935,6.3610415,585.0505,34.296577,418.2602,11.908362,207.72455,18.98918,135.8899,6.1427665,161.30328,11.288858,83.16204,1.5380092,92.35496,7.586268,104.5544,5.1925507,98.09567,7.2746334,91.32616,0.73497826,73.69476,3.2604046,73.93318,-3.302717,63.06525,0.68437594,79.93077,-3.0800562,63.25641,3.4777794,68.564835,-1.5549316,47.1584,-1.112357,78.985374
Hollow - Phantom Sage,1323000,0.3069996,0.017285738,143.5546875,0.172916856,0.143016617,-6.94E-07,0.056344815,-3.43E-05,0.025818704,3386.090285,524733.0828,2829.567498,107560.6362,6865.466819,1236369.431,0.4738802,0.07512842,24.361425,2966.9958,48.373768,570.0549,-9.795485,912.7457,15.409237,459.72452,-4.9656663,300.25497,4.0366955,247.17564,-8.303521,218.4246,4.145436,199.29807,-9.081806,143.69969,3.5986452,111.91514,-7.267715,114.58804,-1.4364936,100.30528,-6.8586273,76.4088,2.1631165,62.43259,-5.684398,53.474834,3.245865,50.060154,-4.765086,42.437214,3.3435473,50.539825,-4.8812666,48.265476,0.8879837,41.764507
Hollywood (feat. joegarratt) - Leowi,1323000,0.2612819,0.009526397,95.703125,0.093334089,0.084622837,-1.47E-06,0.05267729,3.51E-05,0.011278758,2393.039335,1891950.417,2710.0555,478062.6563,5408.229797,7326083.989,0.329863,0.09114079,-97.054115,9186.761,93.42971,2579.631,43.338036,826.2415,19.3889,466.64813,12.321297,350.44562,7.7179546,172.97093,-4.6483464,133.05052,5.200198,110.26732,-4.7124686,82.85384,0.08242557,101.26525,-4.5798354,129.33907,8.236202,94.8423,-0.22819987,88.73074,2.9564977,90.534325,-1.6521688,55.888897,1.7889857,63.40013,-4.069397,56.163174,1.1692967,63.43248,-4.304735,49.212894,0.07824374,49.03956
Infinite - Valence,1323000,0.24701056,0.024120413,95.703125,0.125955404,0.11009064,9.55E-06,0.04171002,4.88E-05,0.025048548,2677.823693,1158783.862,2509.520254,288002.7036,5455.621177,4571783.619,0.37746912,0.08755821,-51.604683,9559.582,79.858864,2503.256,-15.510328,505.1365,2.650273,238.26938,-9.482498,189.83751,-1.5307477,213.62848,-8.141665,308.23724,2.0360487,186.56139,-13.571546,188.5646,0.40411812,163.34767,-11.065537,166.29958,0.076711886,109.296364,-9.06971,138.86185,-3.7072039,98.77453,-6.432004,117.11824,-2.4252386,117.6775,-4.805338,101.70087,1.0285488,93.59051,-2.156756,53.65439,-3.904619,80.10885
Limitless - Elektronomia,1323000,0.25652343,0.013426667,129.1992188,0.120577475,0.106038548,1.33E-05,0.054410595,0.000163945,0.008950941,2446.854738,697946.6795,2378.655658,190678.994,5016.902997,2877181.353,0.2884677,0.07815034,-14.637479,4913.266,90.05355,1371.7555,-14.685577,233.30316,18.46803,100.39117,-6.2802334,81.78044,5.9266086,65.99204,-7.367981,72.51244,1.1754128,53.46285,-9.50409,55.755997,-2.3859901,62.321003,-5.9655414,68.29478,3.742046,77.28717,-4.2658167,75.703476,-0.109632365,77.09929,-7.7097025,61.163036,-3.5031111,66.393845,-9.703626,40.474792,-3.3275645,39.224674,-9.981391,52.722427,-5.910212,59.89636
Make Me Move (James Roche Remix) - Culture Code,1323000,0.2306936,0.008784211,99.38401442,0.120162509,0.105723481,3.14E-06,0.041404188,-2.22E-05,0.010295693,2531.278915,488171.5247,2454.764931,236070.1995,5188.931123,2079638.241,0.3589101,0.08133646,-33.548256,3235.1504,84.52905,779.06836,-20.758852,674.6316,22.330547,200.04889,-2.9916732,259.68338,-3.030698,190.78085,-3.1076472,156.63538,-4.536677,189.65683,-9.113212,118.82065,-6.437785,153.88359,-12.349921,108.515816,-2.190132,91.552895,-4.166731,68.24889,1.2450222,79.30558,-5.7750926,91.05145,-1.3996987,62.847343,-9.30857,85.22487,-2.4489644,89.77711,-7.482786,66.55308,2.908611,76.41201
Northern Lights - Blazars,1323000,0.27801976,0.015400397,123.046875,0.115256236,0.101972236,-1.41E-05,0.053918403,1.13E-05,0.020634787,2586.919673,1048439.128,2494.942976,699897.0744,5588.932871,4982659.792,0.36839637,0.092626296,-40.12225,13513.603,83.53135,2593.785,1.4534633,668.1339,12.730402,299.2703,-3.6154623,183.3982,3.8693733,136.85684,-3.029018,127.44176,5.16091,150.2832,-0.4604577,155.28058,3.11174,153.40448,-5.98031,111.57353,-1.5599473,97.09212,-4.9811983,65.47293,6.137015,101.106735,4.5716434,82.516205,9.76797,78.447754,6.8794227,64.66635,7.613173,65.67415,-0.76018476,53.62128,4.0787883,52.999046
Ricochet - Rob Gasser,1323000,0.1909763,0.010367898,103.359375,0.098569161,0.088853282,-2.95E-05,0.026914118,-2.81E-05,0.009173021,2575.521444,482718.2216,2536.159677,172628.3591,5420.008893,2057837.847,0.39412013,0.09343478,-61.085976,6061.2964,73.083336,958.0114,-18.444267,455.80054,4.48346,448.72983,-16.48729,280.172,-4.4678106,199.72058,-12.493461,267.47842,-10.142627,220.2605,-13.8984375,196.1385,-5.891194,144.38448,-10.348932,115.02524,-5.917543,136.84189,-10.40701,95.953545,-4.600781,123.28639,-8.582024,98.84425,-2.3942044,87.953865,-6.870805,76.03158,-2.7578824,72.70333,-7.4286747,70.67058,-1.5315114,71.16001
Sock It To Them - Paul Flint,1323000,0.25249407,0.011261508,161.4990234,0.139604686,0.120115218,-1.01E-06,0.035980027,2.47E-05,0.02228312,3317.159947,649310.9354,2918.941609,220779.0223,6920.999816,2366798.621,0.4989711,0.08146222,-13.095286,3272.887,53.450645,825.5906,2.387079,697.8012,22.589184,272.3847,5.61048,141.40291,11.502338,118.43457,-0.8095826,152.10992,9.389372,118.049416,-1.1751497,129.56387,3.9891288,112.73495,-7.587973,113.79806,2.7821114,116.382835,-2.191507,116.0803,3.1817806,113.19345,-1.6715721,85.70507,2.7762773,67.82007,-3.6815782,57.799656,2.976447,52.36731,-3.3790755,44.92517,0.57334065,47.3517
Til The End - Holly x Drivvin,1323000,0.17132896,0.008402223,151.9990809,0.057357521,0.054067636,2.14E-05,0.033423446,4.25E-05,0.001161802,1419.246887,591510.6777,1707.586556,548213.7731,2855.966064,2997030.831,0.38429636,0.08839698,-160.68814,10115.709,135.8403,1853.1356,-6.8135414,887.8998,19.21022,412.74594,1.3434606,259.09872,-0.46480718,173.89493,1.7402695,145.74945,5.461472,174.90163,5.464602,209.43823,8.588007,130.14754,-5.1275406,86.8719,-2.7982378,66.23815,-4.4659114,63.45708,-0.4732822,75.81924,0.84121317,80.299255,7.696262,81.845314,8.260098,116.67561,9.645427,103.763664,4.5843115,131.69861,8.169749,87.510056
Weakness - Prismo,1323000,0.18551302,0.010469426,99.38401442,0.161380197,0.135336629,8.49E-06,0.027928613,9.30E-06,0.010144013,3132.253275,913708.119,2688.109859,154576.2523,6269.799587,2811356.836,0.36325973,0.0907775,-66.99126,10223.095,50.58602,987.82526,-6.59724,494.56,19.622631,287.8467,0.12460941,156.9067,6.143596,131.93631,-2.290718,115.50492,5.5250106,94.127,-5.9787602,116.884315,3.5864742,90.85508,-1.2222092,68.43001,6.48716,70.70585,0.43811566,77.8389,1.9022893,90.22287,1.7064557,85.48121,7.8067465,92.82573,-5.1831565,78.000015,3.6336632,59.77073,-4.630696,85.41301,0.14618166,61.87941
Weird Dream - Domastic,1323000,0.19374593,0.015917374,129.1992188,0.125373394,0.109654906,2.75E-05,0.030621469,0.000153288,0.011726489,2731.845209,1058211.717,2551.595286,389432.4072,5684.044796,4454238.038,0.41277534,0.09193046,-83.381836,20078.072,69.01521,1270.2588,-3.4993145,535.7963,8.200605,365.37054,-11.885931,358.8627,-1.8465059,226.38107,-8.872901,168.22949,-4.1740694,228.87848,-9.445159,143.58072,-4.6164565,162.0654,-8.051101,130.12737,-3.6058784,150.89261,-10.514822,105.099106,-5.6101704,122.22194,-7.706247,86.18993,0.46501967,87.93462,-3.2549326,85.89026,4.7309084,91.17848,-3.4694612,53.58751,-1.3072205,92.86856
Wicked - John Kenza,1323000,0.32109138,0.012742128,151.9990809,0.136829932,0.118107502,-2.59E-05,0.08079672,2.52E-05,0.014778897,2972.533619,422136.4149,2737.106322,70080.63142,6238.245612,1089711.109,0.40090814,0.081161104,19.879923,3636.744,64.518845,579.05536,-9.115165,379.65887,15.684211,294.0381,-0.29882926,151.39153,13.50713,101.8111,-2.2050812,95.82009,6.7738004,89.628525,-2.1758318,99.22626,2.7732093,84.721596,-3.9058352,71.40763,3.9802291,53.74324,-1.1029633,56.532646,6.910841,65.78328,3.0489645,72.80256,8.165985,62.18413,0.08974949,71.13981,2.882189,61.357864,-4.8378024,46.525772,-1.1255707,66.89764
Over Again (feat. Micah Martin) - RetroVision,1323000,0.36785546,0.007521634,86.1328125,0.161035525,0.135103085,-7.39E-05,0.09259474,-0.001529867,0.021458246,3620.801179,464545.5424,3046.927668,39603.71797,7404.301061,671845.5079,0.41298434,0.0838292,40.935547,2091.4119,46.17849,389.5091,11.518718,224.66641,19.991123,142.07031,-0.4329781,88.992805,8.272726,98.80164,-4.5183864,87.473045,6.5249143,51.312077,-7.28987,71.979256,2.085349,55.08347,-2.6696851,47.74861,5.5588856,52.052692,-1.0778466,63.091488,4.4996862,77.11039,0.16661653,49.439438,5.433516,64.19071,-0.17755817,75.00657,4.3745966,57.968956,-1.2827504,43.39702,3.5931404,36.750095
Perseus (feat. Chris Linton) - Unknown Brain,1323000,0.18823968,0.014237106,99.38401442,0.113241875,0.100418152,-1.25E-06,0.02917951,-7.10E-05,0.009918958,2043.58299,546994.4589,2053.95362,323523.7405,3868.689107,3214521.957,0.3139774,0.09096604,-116.6511,20314.412,99.2961,1176.4828,-23.88426,539.08264,-4.263266,297.73065,-4.919275,310.29108,10.313967,278.78888,-8.043488,298.14038,1.433008,88.87745,-15.460801,134.75484,-7.574326,154.51927,-15.113705,110.609375,-0.6875854,74.407684,-2.9962196,213.75165,-3.838147,79.434074,-16.663536,171.50534,-13.429465,139.04382,-7.8120723,66.86889,-0.54744095,78.83443,-10.93713,57.38883,-11.870825,98.67277
The Ghost - NIVIRO,1323000,0.1914892,0.011515163,129.1992188,0.136627362,0.117960326,1.10E-05,0.031965878,-2.07E-06,0.006606782,3207.854919,1006650.38,2919.725831,191027.6788,6749.325854,3204164.153,0.37970325,0.10762661,-80.59665,6777.3496,54.065453,1336.638,-0.45614916,609.994,13.318734,313.18985,2.0246332,238.45068,7.4996915,214.07675,10.92417,356.59048,-4.366334,263.91318,-1.1498821,145.25174,9.436287,102.547806,3.1893246,144.69324,9.943266,118.89146,-2.5668125,73.81181,9.276592,121.88639,0.07824608,82.957855,7.03681,106.46592,-3.2552323,83.57953,-1.2505172,96.36385,-4.341214,94.443344,4.7596197,75.547745
Need You Now (feat. Danica) - Venemy,1323000,0.24448225,0.010891582,129.1992188,0.05731746,0.054032169,1.82E-05,0.0537786,-0.000132242,0.007060131,2014.583424,1674732.054,2362.736227,1115952.619,4527.026792,9118803.27,0.40826234,0.092421934,-133.88972,18159.146,94.57443,1657.6793,30.373682,1167.469,25.430845,467.4105,18.396029,222.27235,6.804992,192.51393,11.178812,141.86609,4.567624,118.57897,0.4173907,99.36419,7.5513525,145.38733,-10.337546,120.977425,0.17072572,170.67427,-8.227146,123.56569,-1.9850035,145.30217,-4.2424498,111.737366,-0.050574146,126.98123,-2.1700644,138.36781,3.8900588,133.76285,-4.687779,113.01829,1.7928809,123.3101
Wait For Me - Giraffe Squad,1323000,0.28824365,0.009281661,143.5546875,0.068079365,0.063444565,7.01E-06,0.05069519,9.93E-05,0.019793592,1573.531077,515020.568,1836.932308,435493.7653,3290.355104,3031559.245,0.37379643,0.087584205,-70.086685,7763.8086,130.80197,1461.4065,-15.177695,512.3327,24.231998,489.49728,10.218076,177.67715,3.2735705,216.22102,1.3446603,105.50176,10.872435,126.87432,-2.1737235,69.61611,-0.00984121,138.00592,-7.2334127,60.330822,2.9414704,54.783367,-3.6257403,65.77951,-1.7841825,71.97849,-3.1082354,59.875713,-2.0004168,71.91914,-5.4910173,130.72258,-1.1263604,85.960075,-4.29765,73.071815,-0.7536153,67.43562
Heaven - RIVERO & Anna Yvette,1323000,0.2168965,0.007089036,135.9991776,0.109727135,0.097687091,4.73E-05,0.04108042,0.001155532,0.005217322,2427.32377,853985.235,2445.626915,191673.8382,4987.515675,2568931.071,0.33459756,0.084717624,-71.18499,6939.0923,85.159,1332.3992,-3.8493562,299.58798,30.58555,252.44841,1.5476904,170.23666,10.651697,169.24745,6.5535297,133.0558,0.06567629,81.11159,-4.14191,66.51782,3.230757,75.03937,-2.476321,95.84942,2.7123063,80.7931,-0.62202626,124.05498,-0.77627146,100.201744,-7.1049757,87.79357,1.6420711,107.08383,5.0791454,123.81223,6.4980145,91.70474,5.0392385,107.2499,6.008483,107.67958
In The Air - Raven & Kreyn,1323000,0.30678955,0.028086081,129.1992188,0.117169312,0.103440664,-1.07E-05,0.07761918,-0.000525051,0.026536904,2981.920591,1203814.276,2813.085982,401685.0036,6369.111487,4445908.358,0.5016197,0.0886696,-41.49671,9268.179,59.866577,1743.3967,8.513803,620.6981,25.65794,271.48175,11.921891,247.62236,14.927644,240.92937,6.8340425,164.63687,9.554654,105.8442,-4.9923415,102.243675,2.4598513,124.15809,-4.6123605,118.252754,1.5756077,103.152115,0.15649168,98.30076,1.4372898,81.50296,-2.0476675,80.5026,6.5022,62.545895,1.7869192,75.21322,6.171946,61.450348,3.2506516,77.1051,4.1623807,62.5692
Light Up The Sky (feat. Soundr) - Axtasia,1323000,0.25898698,0.00755355,117.4538352,0.078468632,0.072311306,-2.16E-05,0.054896206,5.91E-06,0.006035222,1823.00249,613327.7076,2141.742853,604820.7428,3743.869028,4522940.834,0.33807096,0.08627074,-70.35534,5970.196,128.6827,1787.0007,-11.407933,511.89764,-1.2047894,486.81134,3.067421,465.5234,-1.2892668,279.32236,0.7205937,317.4946,-7.89879,198.21805,0.89918965,155.60986,3.1292105,101.96363,-7.419258,130.50188,-2.6546197,127.55578,-10.8886385,110.23996,1.1807897,147.30287,-7.50398,95.92351,-0.46523717,97.30789,-4.445762,65.44565,0.42745414,84.59186,-3.1728568,114.086975,-0.41458404,106.06539
Paper Crowns (feat. Leo The Kind) - Egzod,1323000,0.25137234,0.007456382,143.5546875,0.079265306,0.072982317,-2.35E-06,0.04129909,5.20E-06,0.011474045,1963.431939,590954.594,2148.14254,351801.6793,4127.783373,2960694.053,0.33378357,0.09138046,-77.06129,13112.42,99.56259,1451.8817,-17.031647,596.15814,22.297583,288.5621,4.6634226,242.50876,7.4135547,168.06514,-1.2611375,181.99411,7.481612,180.1368,0.87258655,163.43445,-0.07052301,153.64056,-4.034721,162.46568,0.43352875,139.01312,-3.734021,132.25034,5.6271763,202.36908,-1.7342578,128.32796,1.3892365,154.8882,-4.6951427,153.4542,-6.408849,179.90886,-6.8332186,128.89047,-4.434645,122.15977
Somebody - Sekai,1323000,0.16420694,0.014389792,143.5546875,0.177133787,0.145757408,-8.13E-06,0.023276478,3.51E-05,0.008526584,3055.549423,833443.2257,2489.153519,390446.902,5890.256049,3555158.202,0.41692385,0.07868277,-64.23711,10544.434,62.556858,1115.219,-24.29712,1261.3842,15.094473,281.56058,-9.538908,327.6226,-0.11890367,289.52707,-13.604389,225.2409,2.5474539,187.82684,-11.90363,112.48741,-5.7197676,115.088936,-5.618216,79.165596,-2.371783,137.35611,0.51268107,55.104427,5.575619,76.85665,-5.5962744,106.04842,6.996891,49.49174,0.2539087,70.49736,1.9443579,50.454742,-2.9059587,48.500767,0.7333917,51.312683
Together - 3rd Prototype,1323000,0.20544788,0.017557366,151.9990809,0.123455026,0.108213883,-6.04E-07,0.030230796,-0.000311593,0.012990964,2517.559542,1833930.005,2308.970688,997136.4605,5142.810569,7878181.891,0.41974372,0.091879055,-79.67386,23706.344,91.90799,3089.2727,8.162976,627.9147,10.45768,225.5082,1.3263397,117.4736,1.6026324,139.00798,-3.8209515,93.82471,0.4591998,90.92111,-6.1904416,76.44687,0.2576483,120.388306,-3.0803792,76.7847,1.6054978,71.56616,-2.678116,65.57133,4.830838,82.96766,-4.4186316,68.45893,0.95752925,74.6693,-4.7554374,63.449154,3.3628383,80.18789,-1.0024229,70.662544,0.24809694,82.26564
"Vessel - Ship Wrek, Zookeepers & Trauzers",1323000,0.22567604,0.007952609,75.99954044,0.079849584,0.073473628,-3.05E-06,0.031843137,2.27E-05,0.013585006,2106.527109,980115.9888,2347.173772,547169.7084,4715.917317,5791214.024,0.4696855,0.072828144,-62.467953,5188.6353,113.39044,2532.718,8.373236,292.75455,27.145788,127.78361,5.8385763,107.222305,13.4210615,79.9262,2.5643632,46.078087,4.0164237,47.762424,0.27908203,44.831505,3.5685098,61.367805,0.74013066,41.402363,7.8059936,44.622856,0.85851127,35.569218,1.6534743,41.5379,-3.1561065,33.545685,2.4350328,39.5227,-5.0841856,34.513256,1.5233992,40.33496,0.6679663,50.117447,6.4003663,47.711952
